"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/zonguldak-eregli-kirmanli-kiralik/daire/156641-6","18","13.500","18-06-2025","Kiralık Daire","3 +
                          1","90 m²","25
                        Yaşında","Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Söz Emlaktan Carşı Merkezde Kiralık Daire","Zonguldak / Ereğli / Kirmanlı Mah.","","","",""
"https://www.hepsiemlak.com/zonguldak-kozlu-esenkoy-kiralik/daire/138612-53","15","28.000","05-07-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Asil Gayrimenkul'den Bozs Town Da Full Eşyalı 1+1 Kiralık Daire","Zonguldak / Kozlu / Esenköy Mah.","","","",""
"https://www.hepsiemlak.com/zonguldak-merkez-tepebasi-kiralik/daire/63700-897","18","12.000","17-06-2025","Kiralık Daire","Stüdyo","64 m²","10
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak Tepebaşı  Mah Kiralık 1+1","Zonguldak / Merkez / Tepebaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/asya-emlak-63700","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/7/3/6/0/dcac852b-1470-408d-be66-6c1dbab82599.jpg","Asya Emlak",""
"https://www.hepsiemlak.com/zonguldak-kozlu-fatih-kiralik/daire/57989-4441","28","38.000","30-06-2025","Kiralık Daire","3 +
                          1","130 m²","8
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak Garanti Emlak'tan Kozlu Fatih Sitesinde Deniz Manzaralı Full Eşyalı 3+1 Kiralık Daire","Zonguldak / Kozlu / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/garanti-emlak-57989/garanti-emlak-1071668","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/0/8/6/8/4/4/8a414819-e13c-43af-964f-2526577bbd9d.jpg","Garanti Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/6/6/1/7/0/1/4653ffa1-5bd4-4347-acd0-7850c7fb56dc.jpg"
"https://www.hepsiemlak.com/zonguldak-merkez-tepebasi-kiralik/daire/95190-820","14","18.000","27-06-2025","Kiralık Daire","1 +
                          1","60 m²","5
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Elçi Gayrimenkulden Sarraflar Sitesinde 1+1 Kiralık Daire","Zonguldak / Merkez / Tepebaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/elci-gayrimenkul-95190","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/2/4/4/3/4/4/289df2fb-1f87-4f49-937a-f8f7d41c05a2.jpg","Elçi Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/1/5/9/0/d1c41ce2-ded1-46b9-b9ad-1e7f0423240a.jpg"
"https://www.hepsiemlak.com/zonguldak-kozlu-guney-kiralik/daire/116428-886","15","17.000","01-07-2025","Kiralık Daire","2 +
                          1","80 m²","10
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak İncivez Son Durakta Manzara Evlerinde Güzel Eşyalı 2+1 Kiralık Daire","Zonguldak / Kozlu / Güney Mah.","https://www.hepsiemlak.com/emlak-ofisi/ela-gayrimenkul-116428/burak-aksoy-2535518","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/0/3/2/6/4/4/24107728-f613-4c5c-9f78-d6c9e3a16378.jpg","Ela Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/1/5/5/3/5/2/78801fea-0fc4-45f3-beda-e5876d2c8393.jpg"
"https://www.hepsiemlak.com/zonguldak-merkez-terakki-kiralik/daire/44827-1138","12","13.000","01-07-2025","Kiralık Daire","2 +
                          1","85 m²","25
                        Yaşında","2. Kat","","","","Zonguldak’ta İlgon Emlak’tan 2+1 Kiralık Güzei Bir Daire","Zonguldak / Merkez / Terakki Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/5/9/5/5/4/4/1746106567-560988-44559554.jpeg","",""
"https://www.hepsiemlak.com/zonguldak-caycuma-yeni-kiralik/daire/152783-181","31","25.500","18-06-2025","Kiralık Daire","3 +
                          1","150 m²","1
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Pelin Emlak Gayrimenkul’den Çaycuma Merkez’de Lüks 3+1 Kiralık Daire","Zonguldak / Çaycuma / Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/pelin-emlak-gayrimenkul-152783","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/9/2/0/8/4/4/1750234379-904932-44802960.jpeg","Pelin Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/7/2/5/1/c11258a5-ebaf-4a0f-bc8d-127b0eaa87a0.jpg"
"https://www.hepsiemlak.com/zonguldak-eregli-omerli-kiralik/daire/132211-569","40","15.000","18-06-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kdz.Ereğli Devlet Hastanesine, Yeni Dış Hastanesine, Sanayiye Otagara Yakın Kiralık Sıfır 1+1","Zonguldak / Ereğli / Ömerli Mah.","https://www.hepsiemlak.com/emlak-ofisi/lora-emlak-132211","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/4/1/6/7/4/4/1750210332-1921968-44761433.jpeg","Lora Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/2/2/3/1/a37aa792-8fbf-410e-8f3a-6272d83885af.jpg"
"https://www.hepsiemlak.com/zonguldak-merkez-incivez-kiralik/daire/76431-1538","27","25.000","24-06-2025","Kiralık Daire","2 +
                          1","135 m²","13
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak Merkez İncivez Kiralık 2+1 Daire","Zonguldak / Merkez / İncivez Mah.","https://www.hepsiemlak.com/emlak-ofisi/yaman-gayrimenkul-76431","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/4/4/1/7/4/4/fc2f195a-9989-4d14-9836-fbec9efd47bd.jpg","Yaman Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/4/6/7/0/7b00f2fc-f624-47bb-ad5e-d65ec72c7e97.jpg"
"https://www.hepsiemlak.com/zonguldak-merkez-incivez-kiralik/daire/107705-161","27","11.500","26-06-2025","Kiralık Daire","1 +
                          1","60 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","#zonguldak Farabi Kampüsü Üniversiteye Yakın   1+1 Daire","Zonguldak / Merkez / İncivez Mah.","https://www.hepsiemlak.com/emlak-ofisi/mert-gayrimenkul-107705/mert-gayrimenkul-2243850","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/9/5/9/8/3/3/1747918620012-33895950.jpg","Mert Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/5/8/3/4/2/2/bc38cef5-5c66-47ef-9ab9-8d95f3c1a121.jpg"
"https://www.hepsiemlak.com/zonguldak-eregli-kirmaci-kiralik/daire/114259-1898","34","23.500","14-06-2025","Kiralık Daire","1 +
                          1","75 m²","4
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ereğli Kırmacı Mah. Deniz Mn Lüks Geniş Eşyalı Kiralık 1+1 Daire","Zonguldak / Ereğli / Kırmacı Mah.","https://www.hepsiemlak.com/emlak-ofisi/emniyet-emlak-67-114259","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/7/0/8/7/4/4/984ef444-9bdc-4c76-a63f-9f5a582daeb4.jpg","Emniyet Emlak 67","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/2/4/1/1/51f1a681-2a80-4fe1-a31a-c757d8bafd89.jpg"
"https://www.hepsiemlak.com/zonguldak-eregli-kirmaci-kiralik/daire/158982-15","21","20.000","04-07-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kırmacı Mahallesinde Okullar Bölgesinde 3+1 Kiralık Direler","Zonguldak / Ereğli / Kırmacı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/8/7/0/8/4/4/1750275625-021535-44807823.jpeg","",""
"https://www.hepsiemlak.com/zonguldak-kozlu-merkez-kiralik/daire/133657-243","24","25.000","30-06-2025","Kiralık Daire","3 +
                          1","130 m²","10
                        Yaşında","10. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kozlu Topbaşı Merkez Mahallesi Kiralık 3+1 Daire","Zonguldak / Kozlu / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/iliksu-emlak-gayrimenkul-133657/mertcan-bozkurt-3554443","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/5/3/9/4/4/4/1744966100-204431-44493578.jpeg","Ilıksu Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/4/4/4/5/5/3/b206263c-0c53-4027-b9f6-324437195afd.jpg"
"https://www.hepsiemlak.com/zonguldak-eregli-murtaza-kiralik/daire/131309-426","15","30.000","27-06-2025","Kiralık Daire","3 +
                          1","125 m²","10
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak Kdz Ereğli Murtaza Mah Ful Eşyalı 3+1 Kiralık Daire","Zonguldak / Ereğli / Murtaza Mah.","https://www.hepsiemlak.com/emlak-ofisi/cicek-emlak-131309","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/3/4/8/3/4/4/1742897388343-44384338.jpg","Çiçek Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/3/1/3/1/dbef569e-1ce4-4115-b31f-7e3da0c548c7.jpeg"
"https://www.hepsiemlak.com/zonguldak-merkez-terakki-kiralik/daire/150454-30","21","15.500","01-07-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Deniz Ve Şehir Manzaralı Kiralık 1+1 Daire","Zonguldak / Merkez / Terakki Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/8/4/0/2/4/4/1739796665-995061-44204887.jpeg","",""
"https://www.hepsiemlak.com/zonguldak-caycuma-istasyon-kiralik/daire/137173-149","11","13.000","04-07-2025","Kiralık Daire","1 +
                          1","65 m²","14
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak Çaycuma İstasyon Mh. 1+1 Kiralık Daire","Zonguldak / Çaycuma / İstasyon Mah.","https://www.hepsiemlak.com/emlak-ofisi/yudum-gayrimenkul-emlak-danismanligi-137173","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/9/1/7/5/4/4/1746290306-905659-44571937.jpeg","Yudum Gayrimenkul & Emlak Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/1/7/3/1/50ba4a41-644f-465a-ab2a-73a685f462f9.jpg"
"https://www.hepsiemlak.com/zonguldak-kozlu-fatih-kiralik/daire/96288-398","27","30.000","01-07-2025","Kiralık Daire","3 +
                          1","144 m²","5
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak Kozlu Fatih Mahallesinde Deniz Manzaralı Kiralık 3+1","Zonguldak / Kozlu / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/erman-gayrimenkul-96288/erman-baskin-2015532","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/0/7/8/4/4/bb0d7e00-3c2d-4bbe-b7e6-f9f84ba77cb2.jpg","Erman Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/5/5/1/0/2/685f94bd-e5e8-4b4c-a2d9-af9e4f3e2abe.jpg"
"https://www.hepsiemlak.com/zonguldak-kozlu-esenkoy-kiralik/daire/106291-847","14","25.000","10-06-2025","Kiralık Daire","1 +
                          1","50 m²","2
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ctn Group'tan Geredeli Kampüs'de Sıfır Eşyalı 1+1 Kiralık Daire","Zonguldak / Kozlu / Esenköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/5/4/4/1/4/4/11cf5d47-451e-42e4-a7a0-6ef450069346.jpg","",""
"https://www.hepsiemlak.com/zonguldak-kozlu-esenkoy-kiralik/daire/63700-898","16","15.500","17-06-2025","Kiralık Daire","1 +
                          1","60 m²","1
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bülent Ecevit Ünv Tıp Fak Yerleşkesine Yakın 1+1 Sıfır Daire","Zonguldak / Kozlu / Esenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/asya-emlak-63700","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/8/5/3/7/4/4/9747ea0a-77a6-4e52-afa5-224bfc7494db.jpg","Asya Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/7/3/6/0/dcac852b-1470-408d-be66-6c1dbab82599.jpg"
"https://www.hepsiemlak.com/zonguldak-merkez-terakki-kiralik/daire/138612-75","14","15.000","02-07-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Asil Gayrimenkulden Çarşı Merkezde Kiralık 1+1 Daire","Zonguldak / Merkez / Terakki Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/8/2/0/6/4/4/1746793764883-44602880.jpg","",""
"https://www.hepsiemlak.com/zonguldak-merkez-incivez-kiralik/daire/37485-885","24","27.000","03-07-2025","Kiralık Daire","3 +
                          1","155 m²","16
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üniversitenin Hemen Yanında, Deniz Manzaralı, Eşyalı 3+1","Zonguldak / Merkez / İncivez Mah.","https://www.hepsiemlak.com/emlak-ofisi/zonguldak-emlak-gyd-37485","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/0/8/9/9/2/4/7c27212c-32cf-43fe-8f86-6dcc2d7d155f.jpeg","Zonguldak Emlak G.y.d","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/4/7/3/0/bdcda69f-e4a1-45fd-a97c-ee3ba597c3fe.jpg"
"https://www.hepsiemlak.com/zonguldak-caycuma-yeni-kiralik/daire/120848-509","29","23.500","02-07-2025","Kiralık Daire","2 +
                          1","140 m²","15
                        Yaşında","Ara Kat","","","","Zonguldak Çaycuma Çarşı Merkez İnde Eşyalı 2+1 Kiralık Daire # Filyos Tios Emlak","Zonguldak / Çaycuma / Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/filyos-tios-emlak-120848/aziz-erdem-2763236","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/4/5/4/8/4/4/1750910548149-44845421.jpg","Filyos Tios Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/3/2/3/6/7/2/57c7b6cf-8ba0-4787-aa20-e5a79019fa9a.jpg"
"https://www.hepsiemlak.com/zonguldak-merkez-mesrutiyet-kiralik/daire/95190-819","13","25.000","23-06-2025","Kiralık Daire","3 +
                          1","95 m²","Sıfır Bina","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Elçi Gayrimenkulden Hastane Karşısında  3+1 Kiralık Daire","Zonguldak / Merkez / Meşrutiyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/elci-gayrimenkul-95190","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/2/8/0/3/4/4/00bcae92-1bbf-470d-b71a-db7579c01c73.jpg","Elçi Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/1/5/9/0/d1c41ce2-ded1-46b9-b9ad-1e7f0423240a.jpg"
"https://www.hepsiemlak.com/zonguldak-kozlu-esenkoy-kiralik/daire/57989-4446","23","25.000","04-07-2025","Kiralık Daire","1 +
                          1","70 m²","10
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak Garanti Emlak'tan Esenköy Mer Kampüs'te Geniş M², Ara Kat, Eşyalı 1+1 Kiralık Daire","Zonguldak / Kozlu / Esenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/garanti-emlak-57989/garanti-emlak-1071668","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/6/6/1/7/0/1/4653ffa1-5bd4-4347-acd0-7850c7fb56dc.jpg","Garanti Emlak",""
"https://www.hepsiemlak.com/zonguldak-merkez-incivez-kiralik/daire/152783-176","29","25.000","11-06-2025","Kiralık Daire","2 +
                          1","140 m²","12
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Pelin Emlak Gayrimenkul’den İncivez Üst Kapıda 2+1 Eşyalı Kiralık Daire","Zonguldak / Merkez / İncivez Mah.","https://www.hepsiemlak.com/emlak-ofisi/pelin-emlak-gayrimenkul-152783","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/7/2/5/1/c11258a5-ebaf-4a0f-bc8d-127b0eaa87a0.jpg","Pelin Emlak Gayrimenkul",""
"https://www.hepsiemlak.com/zonguldak-eregli-kepez-kiralik/daire/132211-565","29","25.000","10-06-2025","Kiralık Daire","3 +
                          1","165 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kdz Ereğli Kepezde Anayola Devlet Hastanesine Yakın Kiralık Sıfır 3+1","Zonguldak / Ereğli / Kepez Mah.","https://www.hepsiemlak.com/emlak-ofisi/lora-emlak-132211","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/2/2/3/1/a37aa792-8fbf-410e-8f3a-6272d83885af.jpg","Lora Emlak",""
"https://www.hepsiemlak.com/zonguldak-merkez-bahcelievler-kiralik/daire/48650-938","11","40.000","03-07-2025","Kiralık Daire","3 +
                          1","140 m²","4
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Noyan Emlak'tan Site Ana Yol Da Lüks Daire","Zonguldak / Merkez / Bahçelievler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/5/3/3/3/4/3/4801cbac-d078-43d7-9090-6695a48043b8.jpg","",""
"https://www.hepsiemlak.com/zonguldak-eregli-kepez-kiralik/daire/131309-201","16","25.000","27-06-2025","Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zonguldak Kdz Ereğli Kepez Mahallesinde Ful Eşyalı Bakımlı Kiralık Daire","Zonguldak / Ereğli / Kepez Mah.","https://www.hepsiemlak.com/emlak-ofisi/cicek-emlak-131309","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/0/0/8/1/1/4/1690460446171-41180060.jpg","Çiçek Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/3/1/3/1/dbef569e-1ce4-4115-b31f-7e3da0c548c7.jpeg"
"https://www.hepsiemlak.com/zonguldak-merkez-bahcelievler-kiralik/daire/39436-1570","20","7.000","03-07-2025","Kiralık Daire","2 +
                          1","80 m²","15
                        Yaşında","Zemin","","","","Terminal Üst Kısmında Kiralık 2+1 Daire","Zonguldak / Merkez / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/maden-gayrimenkul-39436/cengiz-konmus-783453","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/4/3/8/8/4/4/5876337b-ba87-454e-958d-0afa96f8fa8d.jpg","Maden Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/5/4/3/8/7/6850b956-700b-4823-a05c-6af8770bb340.jpg"
